,From,To,From_Table,To_Table,Weight,Rental price,Transportation_distance,Type,price,profit_margin (%),market_share (%),Annual_sales,Edge_Name
5908,1127,4346,Supplier,Facilities,20,0,0,0,0.0,0,0,9095.84,Related_To
5909,1127,4347,Supplier,Facilities,15,0,0,0,0.0,0,0,13.75,Related_To
5910,1127,4348,Supplier,Facilities,15,0,0,0,0.0,0,0,5.71,Related_To
5911,1127,4349,Supplier,Facilities,15,0,0,0,0.0,0,0,39.89,Related_To
5912,1127,4350,Supplier,Facilities,20,0,0,0,0.0,0,0,8160.6,Related_To
5913,1127,4351,Supplier,Facilities,15,0,0,0,0.0,0,0,1.64,Related_To
5914,1085,4352,Supplier,Facilities,20,0,0,0,0.0,0,0,4040.34,Related_To
5915,1085,4353,Supplier,Facilities,15,0,0,0,0.0,0,0,129.32,Related_To
5916,1085,4354,Supplier,Facilities,15,0,0,0,0.0,0,0,212.85,Related_To
5917,1085,4355,Supplier,Facilities,15,0,0,0,0.0,0,0,34.23,Related_To
5918,1085,4356,Supplier,Facilities,20,0,0,0,0.0,0,0,9479.26,Related_To
5919,1085,4357,Supplier,Facilities,20,0,0,0,0.0,0,0,3297.49,Related_To
5920,1085,4358,Supplier,Facilities,15,0,0,0,0.0,0,0,1.7,Related_To
5921,1085,4359,Supplier,Facilities,15,0,0,0,0.0,0,0,853.71,Related_To
5922,1085,4360,Supplier,Facilities,15,0,0,0,0.0,0,0,1.57,Related_To
5923,1085,4361,Supplier,Facilities,15,0,0,0,0.0,0,0,8.56,Related_To
5924,1224,4362,Supplier,Facilities,15,0,0,0,0.0,0,0,81.9,Related_To
5925,1224,4363,Supplier,Facilities,15,0,0,0,0.0,0,0,84.96,Related_To
5926,1224,4364,Supplier,Facilities,15,0,0,0,0.0,0,0,435.22,Related_To
5927,1224,4365,Supplier,Facilities,15,0,0,0,0.0,0,0,77.65,Related_To
5928,1224,4366,Supplier,Facilities,15,0,0,0,0.0,0,0,3.62,Related_To
5929,1224,4367,Supplier,Facilities,15,0,0,0,0.0,0,0,67.81,Related_To
5930,1224,4368,Supplier,Facilities,15,0,0,0,0.0,0,0,2.78,Related_To
5931,1224,4369,Supplier,Facilities,20,0,0,0,0.0,0,0,4410.52,Related_To
5932,1224,4370,Supplier,Facilities,15,0,0,0,0.0,0,0,992.54,Related_To
5933,1224,4371,Supplier,Facilities,15,0,0,0,0.0,0,0,93.28,Related_To
5934,1195,4372,Supplier,Facilities,15,0,0,0,0.0,0,0,52.24,Related_To
5935,1195,4373,Supplier,Facilities,15,0,0,0,0.0,0,0,5.58,Related_To
5936,1195,4374,Supplier,Facilities,20,0,0,0,0.0,0,0,4916.86,Related_To
5937,1195,4375,Supplier,Facilities,15,0,0,0,0.0,0,0,174.92,Related_To
5938,1195,4376,Supplier,Facilities,15,0,0,0,0.0,0,0,98.85,Related_To
5939,1195,4377,Supplier,Facilities,20,0,0,0,0.0,0,0,7689.82,Related_To
5940,1195,4378,Supplier,Facilities,20,0,0,0,0.0,0,0,3930.51,Related_To
5941,1195,4379,Supplier,Facilities,15,0,0,0,0.0,0,0,40.43,Related_To
5942,1195,4380,Supplier,Facilities,15,0,0,0,0.0,0,0,864.82,Related_To
5943,1195,4381,Supplier,Facilities,15,0,0,0,0.0,0,0,65.81,Related_To
5944,1268,4382,Supplier,Facilities,15,0,0,0,0.0,0,0,551.63,Related_To
5945,1268,4383,Supplier,Facilities,15,0,0,0,0.0,0,0,81.78,Related_To
5946,1268,4384,Supplier,Facilities,15,0,0,0,0.0,0,0,66.97,Related_To
5947,1268,4385,Supplier,Facilities,15,0,0,0,0.0,0,0,98.68,Related_To
5948,1268,4386,Supplier,Facilities,15,0,0,0,0.0,0,0,9.7,Related_To
5949,1268,4387,Supplier,Facilities,15,0,0,0,0.0,0,0,8.3,Related_To
5950,1268,4388,Supplier,Facilities,15,0,0,0,0.0,0,0,7.83,Related_To
5951,1268,4389,Supplier,Facilities,15,0,0,0,0.0,0,0,87.69,Related_To
5952,1268,4390,Supplier,Facilities,15,0,0,0,0.0,0,0,3.31,Related_To
5953,1268,4391,Supplier,Facilities,15,0,0,0,0.0,0,0,149.31,Related_To
5954,1137,4392,Supplier,Facilities,15,0,0,0,0.0,0,0,424.77,Related_To
5955,1137,4393,Supplier,Facilities,15,0,0,0,0.0,0,0,51.96,Related_To
5956,1137,4394,Supplier,Facilities,15,0,0,0,0.0,0,0,90.1,Related_To
5957,1137,4395,Supplier,Facilities,20,0,0,0,0.0,0,0,8106.73,Related_To
5958,1137,4396,Supplier,Facilities,15,0,0,0,0.0,0,0,5.82,Related_To
5959,1137,4397,Supplier,Facilities,20,0,0,0,0.0,0,0,2462.55,Related_To
5960,1137,4398,Supplier,Facilities,15,0,0,0,0.0,0,0,4.24,Related_To
5961,1137,4399,Supplier,Facilities,15,0,0,0,0.0,0,0,91.84,Related_To
5962,1137,4400,Supplier,Facilities,15,0,0,0,0.0,0,0,20.67,Related_To
5963,1137,4401,Supplier,Facilities,15,0,0,0,0.0,0,0,91.22,Related_To
5964,1298,4402,Supplier,Facilities,15,0,0,0,0.0,0,0,518.26,Related_To
5965,1298,4403,Supplier,Facilities,15,0,0,0,0.0,0,0,33.85,Related_To
5966,1298,4404,Supplier,Facilities,15,0,0,0,0.0,0,0,7.5,Related_To
5967,1298,4405,Supplier,Facilities,15,0,0,0,0.0,0,0,957.99,Related_To
5968,1298,4406,Supplier,Facilities,15,0,0,0,0.0,0,0,79.58,Related_To
5969,1298,4407,Supplier,Facilities,15,0,0,0,0.0,0,0,6.63,Related_To
5970,1298,4408,Supplier,Facilities,15,0,0,0,0.0,0,0,7.46,Related_To
5971,1298,4409,Supplier,Facilities,15,0,0,0,0.0,0,0,187.69,Related_To
5972,1298,4410,Supplier,Facilities,15,0,0,0,0.0,0,0,93.24,Related_To
5973,1298,4411,Supplier,Facilities,15,0,0,0,0.0,0,0,877.62,Related_To
5974,1031,4412,Supplier,Facilities,15,0,0,0,0.0,0,0,441.3,Related_To
5975,1031,4413,Supplier,Facilities,15,0,0,0,0.0,0,0,37.39,Related_To
5976,1031,4414,Supplier,Facilities,20,0,0,0,0.0,0,0,2670.45,Related_To
5977,1031,4415,Supplier,Facilities,20,0,0,0,0.0,0,0,7524.36,Related_To
5978,1031,4416,Supplier,Facilities,20,0,0,0,0.0,0,0,1848.87,Related_To
5979,1031,4417,Supplier,Facilities,15,0,0,0,0.0,0,0,67.14,Related_To
5980,1031,4418,Supplier,Facilities,15,0,0,0,0.0,0,0,8.42,Related_To
5981,1031,4419,Supplier,Facilities,15,0,0,0,0.0,0,0,1279.76,Related_To
5982,1031,4420,Supplier,Facilities,15,0,0,0,0.0,0,0,2.68,Related_To
5983,1031,4421,Supplier,Facilities,15,0,0,0,0.0,0,0,214.46,Related_To
5984,1148,4422,Supplier,Facilities,15,0,0,0,0.0,0,0,10.41,Related_To
5985,1148,4423,Supplier,Facilities,15,0,0,0,0.0,0,0,6.69,Related_To
5986,1148,4424,Supplier,Facilities,15,0,0,0,0.0,0,0,8.41,Related_To
5987,1148,4425,Supplier,Facilities,15,0,0,0,0.0,0,0,5.33,Related_To
5988,1148,4426,Supplier,Facilities,15,0,0,0,0.0,0,0,28.4,Related_To
5989,1148,4427,Supplier,Facilities,20,0,0,0,0.0,0,0,4035.28,Related_To
5990,1148,4428,Supplier,Facilities,15,0,0,0,0.0,0,0,5.27,Related_To
5991,1148,4429,Supplier,Facilities,15,0,0,0,0.0,0,0,9.62,Related_To
5992,1148,4430,Supplier,Facilities,15,0,0,0,0.0,0,0,46.64,Related_To
5993,1148,4431,Supplier,Facilities,15,0,0,0,0.0,0,0,850.13,Related_To
5994,1142,4432,Supplier,Facilities,15,0,0,0,0.0,0,0,867.72,Related_To
5995,1142,4433,Supplier,Facilities,15,0,0,0,0.0,0,0,650.86,Related_To
5996,1142,4434,Supplier,Facilities,15,0,0,0,0.0,0,0,328.16,Related_To
5997,1142,4435,Supplier,Facilities,15,0,0,0,0.0,0,0,55.13,Related_To
5998,1142,4436,Supplier,Facilities,15,0,0,0,0.0,0,0,8.23,Related_To
5999,1142,4437,Supplier,Facilities,20,0,0,0,0.0,0,0,5805.56,Related_To
6000,1142,4438,Supplier,Facilities,15,0,0,0,0.0,0,0,3.22,Related_To
6001,1142,4439,Supplier,Facilities,15,0,0,0,0.0,0,0,5.29,Related_To
6002,1142,4440,Supplier,Facilities,15,0,0,0,0.0,0,0,92.34,Related_To
6003,1142,4441,Supplier,Facilities,15,0,0,0,0.0,0,0,34.17,Related_To
6004,1217,4442,Supplier,Facilities,15,0,0,0,0.0,0,0,618.66,Related_To
6005,1217,4443,Supplier,Facilities,15,0,0,0,0.0,0,0,2.83,Related_To
6006,1217,4444,Supplier,Facilities,15,0,0,0,0.0,0,0,569.25,Related_To
6007,1217,4445,Supplier,Facilities,15,0,0,0,0.0,0,0,478.98,Related_To
6008,1217,4446,Supplier,Facilities,15,0,0,0,0.0,0,0,6.58,Related_To
6009,1217,4447,Supplier,Facilities,15,0,0,0,0.0,0,0,49.28,Related_To
6010,1217,4448,Supplier,Facilities,15,0,0,0,0.0,0,0,5.12,Related_To
6011,1217,4449,Supplier,Facilities,20,0,0,0,0.0,0,0,3452.59,Related_To
6012,1217,4450,Supplier,Facilities,15,0,0,0,0.0,0,0,6.68,Related_To
6013,1217,4451,Supplier,Facilities,20,0,0,0,0.0,0,0,5660.71,Related_To
6014,1080,4452,Supplier,Facilities,15,0,0,0,0.0,0,0,618.22,Related_To
6015,1080,4453,Supplier,Facilities,15,0,0,0,0.0,0,0,94.1,Related_To
6016,1080,4454,Supplier,Facilities,15,0,0,0,0.0,0,0,3.87,Related_To
6017,1080,4455,Supplier,Facilities,15,0,0,0,0.0,0,0,45.72,Related_To
6018,1080,4456,Supplier,Facilities,15,0,0,0,0.0,0,0,983.81,Related_To
6019,1080,4457,Supplier,Facilities,15,0,0,0,0.0,0,0,114.73,Related_To
6020,1080,4458,Supplier,Facilities,15,0,0,0,0.0,0,0,4.39,Related_To
6021,1080,4459,Supplier,Facilities,15,0,0,0,0.0,0,0,1.69,Related_To
6022,1080,4460,Supplier,Facilities,15,0,0,0,0.0,0,0,727.86,Related_To
6023,1080,4461,Supplier,Facilities,15,0,0,0,0.0,0,0,726.58,Related_To
6024,1205,4462,Supplier,Facilities,15,0,0,0,0.0,0,0,5.78,Related_To
6025,1205,4463,Supplier,Facilities,15,0,0,0,0.0,0,0,7.95,Related_To
6026,1205,4464,Supplier,Facilities,15,0,0,0,0.0,0,0,95.43,Related_To
6027,1205,4465,Supplier,Facilities,15,0,0,0,0.0,0,0,50.49,Related_To
6028,1205,4466,Supplier,Facilities,15,0,0,0,0.0,0,0,978.85,Related_To
6029,1205,4467,Supplier,Facilities,20,0,0,0,0.0,0,0,4645.36,Related_To
6030,1205,4468,Supplier,Facilities,20,0,0,0,0.0,0,0,8416.52,Related_To
6031,1205,4469,Supplier,Facilities,20,0,0,0,0.0,0,0,3349.64,Related_To
6032,1205,4470,Supplier,Facilities,15,0,0,0,0.0,0,0,7.72,Related_To
6033,1205,4471,Supplier,Facilities,15,0,0,0,0.0,0,0,854.85,Related_To
6034,1215,4472,Supplier,Facilities,15,0,0,0,0.0,0,0,72.59,Related_To
6035,1215,4473,Supplier,Facilities,15,0,0,0,0.0,0,0,749.48,Related_To
6036,1215,4474,Supplier,Facilities,15,0,0,0,0.0,0,0,70.74,Related_To
6037,1215,4475,Supplier,Facilities,15,0,0,0,0.0,0,0,712.31,Related_To
6038,1215,4476,Supplier,Facilities,15,0,0,0,0.0,0,0,4.14,Related_To
6039,1215,4477,Supplier,Facilities,15,0,0,0,0.0,0,0,18.83,Related_To
6040,1215,4478,Supplier,Facilities,15,0,0,0,0.0,0,0,232.54,Related_To
6041,1215,4479,Supplier,Facilities,15,0,0,0,0.0,0,0,1120.59,Related_To
6042,1215,4480,Supplier,Facilities,20,0,0,0,0.0,0,0,4963.99,Related_To
6043,1215,4481,Supplier,Facilities,15,0,0,0,0.0,0,0,66.7,Related_To
6044,1026,4482,Supplier,Facilities,15,0,0,0,0.0,0,0,3.88,Related_To
6045,1026,4483,Supplier,Facilities,15,0,0,0,0.0,0,0,59.97,Related_To
6046,1026,4484,Supplier,Facilities,15,0,0,0,0.0,0,0,24.79,Related_To
6047,1026,4485,Supplier,Facilities,20,0,0,0,0.0,0,0,4377.92,Related_To
6048,1026,4486,Supplier,Facilities,15,0,0,0,0.0,0,0,871.19,Related_To
6049,1026,4487,Supplier,Facilities,15,0,0,0,0.0,0,0,8.61,Related_To
6050,1026,4488,Supplier,Facilities,15,0,0,0,0.0,0,0,651.9,Related_To
6051,1026,4489,Supplier,Facilities,15,0,0,0,0.0,0,0,73.96,Related_To
6052,1026,4490,Supplier,Facilities,15,0,0,0,0.0,0,0,37.54,Related_To
6053,1026,4491,Supplier,Facilities,15,0,0,0,0.0,0,0,74.53,Related_To
6054,1032,4492,Supplier,Facilities,15,0,0,0,0.0,0,0,1.62,Related_To
6055,1032,4493,Supplier,Facilities,20,0,0,0,0.0,0,0,5116.22,Related_To
6056,1032,4494,Supplier,Facilities,15,0,0,0,0.0,0,0,393.11,Related_To
6057,1032,4495,Supplier,Facilities,15,0,0,0,0.0,0,0,6.84,Related_To
6058,1032,4496,Supplier,Facilities,15,0,0,0,0.0,0,0,1.98,Related_To
6059,1032,4497,Supplier,Facilities,15,0,0,0,0.0,0,0,633.83,Related_To
6060,1032,4498,Supplier,Facilities,15,0,0,0,0.0,0,0,71.55,Related_To
6061,1032,4499,Supplier,Facilities,15,0,0,0,0.0,0,0,598.87,Related_To
6062,1032,4500,Supplier,Facilities,15,0,0,0,0.0,0,0,907.28,Related_To
6063,1032,4501,Supplier,Facilities,20,0,0,0,0.0,0,0,6317.35,Related_To
6064,1216,4502,Supplier,Facilities,15,0,0,0,0.0,0,0,595.19,Related_To
6065,1216,4503,Supplier,Facilities,15,0,0,0,0.0,0,0,319.35,Related_To
6066,1216,4504,Supplier,Facilities,20,0,0,0,0.0,0,0,7448.96,Related_To
6067,1216,4505,Supplier,Facilities,20,0,0,0,0.0,0,0,8304.13,Related_To
6068,1216,4506,Supplier,Facilities,15,0,0,0,0.0,0,0,1.85,Related_To
6069,1216,4507,Supplier,Facilities,15,0,0,0,0.0,0,0,1.16,Related_To
6070,1216,4508,Supplier,Facilities,20,0,0,0,0.0,0,0,6218.36,Related_To
6071,1216,4509,Supplier,Facilities,15,0,0,0,0.0,0,0,36.81,Related_To
6072,1216,4510,Supplier,Facilities,20,0,0,0,0.0,0,0,5064.48,Related_To
6073,1216,4511,Supplier,Facilities,15,0,0,0,0.0,0,0,894.74,Related_To
6074,1098,4512,Supplier,Facilities,15,0,0,0,0.0,0,0,897.85,Related_To
6075,1098,4513,Supplier,Facilities,15,0,0,0,0.0,0,0,6.81,Related_To
6076,1098,4514,Supplier,Facilities,20,0,0,0,0.0,0,0,4513.15,Related_To
6077,1098,4515,Supplier,Facilities,15,0,0,0,0.0,0,0,807.79,Related_To
6078,1098,4516,Supplier,Facilities,20,0,0,0,0.0,0,0,5445.66,Related_To
6079,1098,4517,Supplier,Facilities,15,0,0,0,0.0,0,0,7.82,Related_To
6080,1098,4518,Supplier,Facilities,20,0,0,0,0.0,0,0,5886.5,Related_To
6081,1098,4519,Supplier,Facilities,15,0,0,0,0.0,0,0,7.29,Related_To
6082,1098,4520,Supplier,Facilities,20,0,0,0,0.0,0,0,5272.53,Related_To
6083,1098,4521,Supplier,Facilities,20,0,0,0,0.0,0,0,4999.67,Related_To
6084,1152,4522,Supplier,Facilities,15,0,0,0,0.0,0,0,88.63,Related_To
6085,1152,4523,Supplier,Facilities,20,0,0,0,0.0,0,0,5985.81,Related_To
6086,1152,4524,Supplier,Facilities,20,0,0,0,0.0,0,0,8644.41,Related_To
6087,1152,4525,Supplier,Facilities,20,0,0,0,0.0,0,0,5640.11,Related_To
6088,1152,4526,Supplier,Facilities,20,0,0,0,0.0,0,0,5191.38,Related_To
6089,1152,4527,Supplier,Facilities,15,0,0,0,0.0,0,0,750.36,Related_To
6090,1152,4528,Supplier,Facilities,20,0,0,0,0.0,0,0,7461.76,Related_To
6091,1152,4529,Supplier,Facilities,20,0,0,0,0.0,0,0,2879.54,Related_To
6092,1152,4530,Supplier,Facilities,15,0,0,0,0.0,0,0,109.62,Related_To
6093,1152,4531,Supplier,Facilities,20,0,0,0,0.0,0,0,6086.72,Related_To
6094,1274,4532,Supplier,Facilities,15,0,0,0,0.0,0,0,7.69,Related_To
6095,1274,4533,Supplier,Facilities,20,0,0,0,0.0,0,0,2402.53,Related_To
6096,1274,4534,Supplier,Facilities,20,0,0,0,0.0,0,0,1779.55,Related_To
6097,1274,4535,Supplier,Facilities,20,0,0,0,0.0,0,0,7942.3,Related_To
6098,1274,4536,Supplier,Facilities,15,0,0,0,0.0,0,0,939.7,Related_To
6099,1274,4537,Supplier,Facilities,20,0,0,0,0.0,0,0,6744.64,Related_To
6100,1274,4538,Supplier,Facilities,15,0,0,0,0.0,0,0,15.82,Related_To
6101,1274,4539,Supplier,Facilities,15,0,0,0,0.0,0,0,188.42,Related_To
6102,1274,4540,Supplier,Facilities,15,0,0,0,0.0,0,0,7.85,Related_To
6103,1274,4541,Supplier,Facilities,15,0,0,0,0.0,0,0,834.23,Related_To
6104,1154,4542,Supplier,Facilities,15,0,0,0,0.0,0,0,222.76,Related_To
6105,1154,4543,Supplier,Facilities,20,0,0,0,0.0,0,0,9669.6,Related_To
6106,1154,4544,Supplier,Facilities,15,0,0,0,0.0,0,0,84.4,Related_To
6107,1154,4545,Supplier,Facilities,15,0,0,0,0.0,0,0,5.33,Related_To
6108,1154,4546,Supplier,Facilities,15,0,0,0,0.0,0,0,57.99,Related_To
6109,1154,4547,Supplier,Facilities,15,0,0,0,0.0,0,0,20.36,Related_To
6110,1154,4548,Supplier,Facilities,20,0,0,0,0.0,0,0,5148.55,Related_To
6111,1154,4549,Supplier,Facilities,15,0,0,0,0.0,0,0,1.68,Related_To
6112,1154,4550,Supplier,Facilities,15,0,0,0,0.0,0,0,82.63,Related_To
6113,1154,4551,Supplier,Facilities,15,0,0,0,0.0,0,0,268.51,Related_To
6114,1134,4552,Supplier,Facilities,15,0,0,0,0.0,0,0,976.61,Related_To
6115,1134,4553,Supplier,Facilities,15,0,0,0,0.0,0,0,84.82,Related_To
6116,1134,4554,Supplier,Facilities,15,0,0,0,0.0,0,0,284.14,Related_To
6117,1134,4555,Supplier,Facilities,15,0,0,0,0.0,0,0,6.73,Related_To
6118,1134,4556,Supplier,Facilities,15,0,0,0,0.0,0,0,972.53,Related_To
6119,1134,4557,Supplier,Facilities,20,0,0,0,0.0,0,0,2392.91,Related_To
6120,1134,4558,Supplier,Facilities,15,0,0,0,0.0,0,0,6.46,Related_To
6121,1134,4559,Supplier,Facilities,15,0,0,0,0.0,0,0,78.46,Related_To
6122,1134,4560,Supplier,Facilities,15,0,0,0,0.0,0,0,11.91,Related_To
6123,1134,4561,Supplier,Facilities,15,0,0,0,0.0,0,0,937.4,Related_To
6124,1150,4562,Supplier,Facilities,20,0,0,0,0.0,0,0,4303.81,Related_To
6125,1150,4563,Supplier,Facilities,20,0,0,0,0.0,0,0,6421.53,Related_To
6126,1150,4564,Supplier,Facilities,20,0,0,0,0.0,0,0,4503.38,Related_To
6127,1150,4565,Supplier,Facilities,20,0,0,0,0.0,0,0,8811.3,Related_To
6128,1150,4566,Supplier,Facilities,20,0,0,0,0.0,0,0,7557.35,Related_To
6129,1150,4567,Supplier,Facilities,15,0,0,0,0.0,0,0,846.97,Related_To
6130,1150,4568,Supplier,Facilities,20,0,0,0,0.0,0,0,5448.99,Related_To
6131,1150,4569,Supplier,Facilities,15,0,0,0,0.0,0,0,9.86,Related_To
6132,1150,4570,Supplier,Facilities,15,0,0,0,0.0,0,0,51.97,Related_To
6133,1150,4571,Supplier,Facilities,15,0,0,0,0.0,0,0,3.52,Related_To
6134,1082,4572,Supplier,Facilities,15,0,0,0,0.0,0,0,494.91,Related_To
6135,1082,4573,Supplier,Facilities,20,0,0,0,0.0,0,0,5091.97,Related_To
6136,1082,4574,Supplier,Facilities,15,0,0,0,0.0,0,0,37.82,Related_To
6137,1082,4575,Supplier,Facilities,15,0,0,0,0.0,0,0,62.99,Related_To
6138,1082,4576,Supplier,Facilities,15,0,0,0,0.0,0,0,57.9,Related_To
6139,1082,4577,Supplier,Facilities,15,0,0,0,0.0,0,0,742.24,Related_To
6140,1082,4578,Supplier,Facilities,15,0,0,0,0.0,0,0,1.52,Related_To
6141,1082,4579,Supplier,Facilities,15,0,0,0,0.0,0,0,5.68,Related_To
6142,1082,4580,Supplier,Facilities,15,0,0,0,0.0,0,0,1.47,Related_To
6143,1082,4581,Supplier,Facilities,15,0,0,0,0.0,0,0,88.4,Related_To
6144,1073,4582,Supplier,Facilities,20,0,0,0,0.0,0,0,3459.51,Related_To
6145,1073,4583,Supplier,Facilities,20,0,0,0,0.0,0,0,2183.12,Related_To
6146,1073,4584,Supplier,Facilities,15,0,0,0,0.0,0,0,34.85,Related_To
6147,1073,4585,Supplier,Facilities,15,0,0,0,0.0,0,0,43.7,Related_To
6148,1073,4586,Supplier,Facilities,15,0,0,0,0.0,0,0,1.96,Related_To
6149,1073,4587,Supplier,Facilities,15,0,0,0,0.0,0,0,8.5,Related_To
6150,1073,4588,Supplier,Facilities,15,0,0,0,0.0,0,0,78.56,Related_To
6151,1073,4589,Supplier,Facilities,15,0,0,0,0.0,0,0,1149.61,Related_To
6152,1073,4590,Supplier,Facilities,15,0,0,0,0.0,0,0,11.3,Related_To
6153,1073,4591,Supplier,Facilities,15,0,0,0,0.0,0,0,46.7,Related_To
6154,1221,4592,Supplier,Facilities,15,0,0,0,0.0,0,0,8.64,Related_To
6155,1221,4593,Supplier,Facilities,15,0,0,0,0.0,0,0,558.4,Related_To
6156,1221,4594,Supplier,Facilities,20,0,0,0,0.0,0,0,5492.73,Related_To
6157,1221,4595,Supplier,Facilities,20,0,0,0,0.0,0,0,1465.64,Related_To
6158,1221,4596,Supplier,Facilities,15,0,0,0,0.0,0,0,9.71,Related_To
6159,1221,4597,Supplier,Facilities,20,0,0,0,0.0,0,0,4023.22,Related_To
6160,1221,4598,Supplier,Facilities,20,0,0,0,0.0,0,0,4514.29,Related_To
6161,1221,4599,Supplier,Facilities,20,0,0,0,0.0,0,0,7936.88,Related_To
6162,1221,4600,Supplier,Facilities,15,0,0,0,0.0,0,0,3.91,Related_To
6163,1221,4601,Supplier,Facilities,20,0,0,0,0.0,0,0,6621.67,Related_To
6164,1046,4602,Supplier,Facilities,15,0,0,0,0.0,0,0,34.65,Related_To
6165,1046,4603,Supplier,Facilities,20,0,0,0,0.0,0,0,5359.77,Related_To
6166,1046,4604,Supplier,Facilities,20,0,0,0,0.0,0,0,3560.49,Related_To
6167,1046,4605,Supplier,Facilities,20,0,0,0,0.0,0,0,1444.78,Related_To
6168,1046,4606,Supplier,Facilities,20,0,0,0,0.0,0,0,6220.96,Related_To
6169,1046,4607,Supplier,Facilities,15,0,0,0,0.0,0,0,4.54,Related_To
6170,1046,4608,Supplier,Facilities,15,0,0,0,0.0,0,0,173.79,Related_To
6171,1046,4609,Supplier,Facilities,15,0,0,0,0.0,0,0,1201.37,Related_To
6172,1046,4610,Supplier,Facilities,15,0,0,0,0.0,0,0,4.31,Related_To
6173,1046,4611,Supplier,Facilities,15,0,0,0,0.0,0,0,435.88,Related_To
6174,1149,4612,Supplier,Facilities,15,0,0,0,0.0,0,0,2.35,Related_To
6175,1149,4613,Supplier,Facilities,15,0,0,0,0.0,0,0,819.81,Related_To
6176,1149,4614,Supplier,Facilities,15,0,0,0,0.0,0,0,596.1,Related_To
6177,1149,4615,Supplier,Facilities,15,0,0,0,0.0,0,0,766.22,Related_To
6178,1149,4616,Supplier,Facilities,20,0,0,0,0.0,0,0,4054.93,Related_To
6179,1149,4617,Supplier,Facilities,15,0,0,0,0.0,0,0,6.71,Related_To
6180,1149,4618,Supplier,Facilities,15,0,0,0,0.0,0,0,95.66,Related_To
6181,1149,4619,Supplier,Facilities,15,0,0,0,0.0,0,0,720.79,Related_To
6182,1149,4620,Supplier,Facilities,15,0,0,0,0.0,0,0,614.25,Related_To
6183,1149,4621,Supplier,Facilities,15,0,0,0,0.0,0,0,474.8,Related_To
6184,1045,4622,Supplier,Facilities,15,0,0,0,0.0,0,0,109.98,Related_To
6185,1045,4623,Supplier,Facilities,15,0,0,0,0.0,0,0,198.6,Related_To
6186,1045,4624,Supplier,Facilities,15,0,0,0,0.0,0,0,92.55,Related_To
6187,1045,4625,Supplier,Facilities,15,0,0,0,0.0,0,0,2.6,Related_To
6188,1045,4626,Supplier,Facilities,15,0,0,0,0.0,0,0,2.97,Related_To
6189,1045,4627,Supplier,Facilities,15,0,0,0,0.0,0,0,1.88,Related_To
6190,1045,4628,Supplier,Facilities,15,0,0,0,0.0,0,0,5.53,Related_To
6191,1045,4629,Supplier,Facilities,20,0,0,0,0.0,0,0,9780.28,Related_To
6192,1045,4630,Supplier,Facilities,20,0,0,0,0.0,0,0,7183.7,Related_To
6193,1045,4631,Supplier,Facilities,15,0,0,0,0.0,0,0,1.16,Related_To
6194,1254,4632,Supplier,Facilities,15,0,0,0,0.0,0,0,71.74,Related_To
6195,1254,4633,Supplier,Facilities,15,0,0,0,0.0,0,0,87.85,Related_To
6196,1254,4634,Supplier,Facilities,20,0,0,0,0.0,0,0,2161.25,Related_To
6197,1254,4635,Supplier,Facilities,15,0,0,0,0.0,0,0,1078.16,Related_To
6198,1254,4636,Supplier,Facilities,15,0,0,0,0.0,0,0,29.26,Related_To
6199,1254,4637,Supplier,Facilities,15,0,0,0,0.0,0,0,77.77,Related_To
6200,1254,4638,Supplier,Facilities,15,0,0,0,0.0,0,0,579.26,Related_To
6201,1254,4639,Supplier,Facilities,15,0,0,0,0.0,0,0,2.9,Related_To
6202,1254,4640,Supplier,Facilities,15,0,0,0,0.0,0,0,149.9,Related_To
6203,1254,4641,Supplier,Facilities,15,0,0,0,0.0,0,0,9.27,Related_To
6204,1212,4642,Supplier,Facilities,15,0,0,0,0.0,0,0,30.71,Related_To
6205,1212,4643,Supplier,Facilities,15,0,0,0,0.0,0,0,12.14,Related_To
6206,1212,4644,Supplier,Facilities,15,0,0,0,0.0,0,0,167.59,Related_To
6207,1212,4645,Supplier,Facilities,15,0,0,0,0.0,0,0,813.64,Related_To
6208,1212,4646,Supplier,Facilities,20,0,0,0,0.0,0,0,6743.76,Related_To
6209,1212,4647,Supplier,Facilities,20,0,0,0,0.0,0,0,3110.66,Related_To
6210,1212,4648,Supplier,Facilities,15,0,0,0,0.0,0,0,859.33,Related_To
6211,1212,4649,Supplier,Facilities,15,0,0,0,0.0,0,0,56.66,Related_To
6212,1212,4650,Supplier,Facilities,15,0,0,0,0.0,0,0,82.81,Related_To
6213,1212,4651,Supplier,Facilities,15,0,0,0,0.0,0,0,7.47,Related_To
6214,1007,4652,Supplier,Facilities,15,0,0,0,0.0,0,0,52.73,Related_To
6215,1007,4653,Supplier,Facilities,15,0,0,0,0.0,0,0,118.93,Related_To
6216,1007,4654,Supplier,Facilities,20,0,0,0,0.0,0,0,4595.15,Related_To
6217,1007,4655,Supplier,Facilities,20,0,0,0,0.0,0,0,8769.65,Related_To
6218,1007,4656,Supplier,Facilities,15,0,0,0,0.0,0,0,17.15,Related_To
6219,1007,4657,Supplier,Facilities,15,0,0,0,0.0,0,0,2.57,Related_To
6220,1007,4658,Supplier,Facilities,15,0,0,0,0.0,0,0,29.65,Related_To
6221,1007,4659,Supplier,Facilities,20,0,0,0,0.0,0,0,5526.84,Related_To
